,CBSA,year,Population,NAME
3222,34940,2012,332233,"Naples-Marco Island, FL"
3223,34940,2013,338987,"Naples-Marco Island, FL"
3224,34940,2014,347211,"Naples-Marco Island, FL"
3225,34940,2015,356041,"Naples-Marco Island, FL"
3226,34940,2016,365445,"Naples-Marco Island, FL"
3227,34940,2017,372678,"Naples-Marco Island, FL"
3228,34940,2018,378201,"Naples-Marco Island, FL"
3229,34940,2019,384902,"Naples-Marco Island, FL"
3230,39100,2010,671173,"Poughkeepsie-Newburgh-Middletown, NY"
3231,39100,2011,672230,"Poughkeepsie-Newburgh-Middletown, NY"
3232,39100,2012,670722,"Poughkeepsie-Newburgh-Middletown, NY"
3233,39100,2013,670588,"Poughkeepsie-Newburgh-Middletown, NY"
3234,39100,2014,669972,"Poughkeepsie-Newburgh-Middletown, NY"
3235,39100,2015,669842,"Poughkeepsie-Newburgh-Middletown, NY"
3236,39100,2016,670828,"Poughkeepsie-Newburgh-Middletown, NY"
3237,39100,2017,673303,"Poughkeepsie-Newburgh-Middletown, NY"
3238,39100,2018,676065,"Poughkeepsie-Newburgh-Middletown, NY"
3239,39100,2019,679158,"Poughkeepsie-Newburgh-Middletown, NY"
3240,40380,2010,1079974,"Rochester, NY"
3241,40380,2011,1081557,"Rochester, NY"
3242,40380,2012,1081508,"Rochester, NY"
3243,40380,2013,1081736,"Rochester, NY"
3244,40380,2014,1080094,"Rochester, NY"
3245,40380,2015,1077092,"Rochester, NY"
3246,40380,2016,1074063,"Rochester, NY"
3247,40380,2017,1071962,"Rochester, NY"
3248,40380,2018,1071621,"Rochester, NY"
3249,40380,2019,1069644,"Rochester, NY"
3250,41180,2010,2789989,"St. Louis, MO-IL"
3251,41180,2011,2795155,"St. Louis, MO-IL"
3252,41180,2012,2796682,"St. Louis, MO-IL"
3253,41180,2013,2799472,"St. Louis, MO-IL"
3254,41180,2014,2803430,"St. Louis, MO-IL"
3255,41180,2015,2807503,"St. Louis, MO-IL"
3256,41180,2016,2805502,"St. Louis, MO-IL"
3257,41180,2017,2805758,"St. Louis, MO-IL"
3258,41180,2018,2803958,"St. Louis, MO-IL"
3259,41180,2019,2803228,"St. Louis, MO-IL"
3260,41420,2010,391479,"Salem, OR"
3261,41420,2011,393978,"Salem, OR"
3262,41420,2012,396076,"Salem, OR"
3263,41420,2013,398015,"Salem, OR"
3264,41420,2014,402092,"Salem, OR"
3265,41420,2015,408022,"Salem, OR"
3266,41420,2016,416818,"Salem, OR"
3267,41420,2017,424242,"Salem, OR"
3268,41420,2018,430404,"Salem, OR"
3269,41420,2019,433903,"Salem, OR"
3270,42220,2010,484755,"Santa Rosa-Petaluma, CA"
3271,42220,2011,487421,"Santa Rosa-Petaluma, CA"
3272,42220,2012,489993,"Santa Rosa-Petaluma, CA"
3273,42220,2013,494073,"Santa Rosa-Petaluma, CA"
3274,42220,2014,498560,"Santa Rosa-Petaluma, CA"
3275,42220,2015,500863,"Santa Rosa-Petaluma, CA"
3276,42220,2016,502547,"Santa Rosa-Petaluma, CA"
3277,42220,2017,502469,"Santa Rosa-Petaluma, CA"
3278,42220,2018,498643,"Santa Rosa-Petaluma, CA"
3279,42220,2019,494336,"Santa Rosa-Petaluma, CA"
3280,45780,2010,651372,"Toledo, OH"
3281,45780,2011,650166,"Toledo, OH"
3282,45780,2012,648750,"Toledo, OH"
3283,45780,2013,648403,"Toledo, OH"
3284,45780,2014,647228,"Toledo, OH"
3285,45780,2015,645973,"Toledo, OH"
3286,45780,2016,645441,"Toledo, OH"
3287,45780,2017,644364,"Toledo, OH"
3288,45780,2018,643089,"Toledo, OH"
3289,45780,2019,641816,"Toledo, OH"
3290,49420,2010,244256,"Yakima, WA"
3291,49420,2011,245926,"Yakima, WA"
3292,49420,2012,246127,"Yakima, WA"
3293,49420,2013,246485,"Yakima, WA"
3294,49420,2014,246870,"Yakima, WA"
3295,49420,2015,247800,"Yakima, WA"
3296,49420,2016,249327,"Yakima, WA"
3297,49420,2017,249922,"Yakima, WA"
3298,49420,2018,250562,"Yakima, WA"
3299,49420,2019,250873,"Yakima, WA"
3300,49740,2010,197127,"Yuma, AZ"
3301,49740,2011,202841,"Yuma, AZ"
3302,49740,2012,202475,"Yuma, AZ"
3303,49740,2013,202420,"Yuma, AZ"
3304,49740,2014,204054,"Yuma, AZ"
3305,49740,2015,205186,"Yuma, AZ"
3306,49740,2016,207247,"Yuma, AZ"
3307,49740,2017,209507,"Yuma, AZ"
3308,49740,2018,211612,"Yuma, AZ"
3309,49740,2019,213787,"Yuma, AZ"
3310,10540,2010,116891,"Albany-Lebanon, OR"
3311,10540,2011,118164,"Albany-Lebanon, OR"
3312,10540,2012,118273,"Albany-Lebanon, OR"
3313,10540,2013,118405,"Albany-Lebanon, OR"
3314,10540,2014,119042,"Albany-Lebanon, OR"
3315,10540,2015,120236,"Albany-Lebanon, OR"
3316,10540,2016,122769,"Albany-Lebanon, OR"
3317,10540,2017,125035,"Albany-Lebanon, OR"
3318,10540,2018,127451,"Albany-Lebanon, OR"
3319,10540,2019,129749,"Albany-Lebanon, OR"
3320,12420,2010,1727502,"Austin-Round Rock-Georgetown, TX"
3321,12420,2011,1780535,"Austin-Round Rock-Georgetown, TX"
3322,12420,2012,1834586,"Austin-Round Rock-Georgetown, TX"
3323,12420,2013,1883315,"Austin-Round Rock-Georgetown, TX"
3324,12420,2014,1942467,"Austin-Round Rock-Georgetown, TX"
3325,12420,2015,2002134,"Austin-Round Rock-Georgetown, TX"
3326,12420,2016,2062016,"Austin-Round Rock-Georgetown, TX"
3327,12420,2017,2115475,"Austin-Round Rock-Georgetown, TX"
3328,12420,2018,2165497,"Austin-Round Rock-Georgetown, TX"
3329,12420,2019,2227083,"Austin-Round Rock-Georgetown, TX"
3330,13460,2010,157742,"Bend, OR"
3331,13460,2011,159660,"Bend, OR"
3332,13460,2012,161359,"Bend, OR"
3333,13460,2013,165299,"Bend, OR"
3334,13460,2014,169512,"Bend, OR"
3335,13460,2015,174246,"Bend, OR"
3336,13460,2016,180666,"Bend, OR"
3337,13460,2017,186744,"Bend, OR"
3338,13460,2018,191905,"Bend, OR"
3339,13460,2019,197692,"Bend, OR"
3340,13980,2010,163131,"Blacksburg-Christiansburg, VA"
3341,13980,2011,163442,"Blacksburg-Christiansburg, VA"
3342,13980,2012,164120,"Blacksburg-Christiansburg, VA"
3343,13980,2013,165240,"Blacksburg-Christiansburg, VA"
3344,13980,2014,165688,"Blacksburg-Christiansburg, VA"
3345,13980,2015,165725,"Blacksburg-Christiansburg, VA"
3346,13980,2016,166572,"Blacksburg-Christiansburg, VA"
3347,13980,2017,166605,"Blacksburg-Christiansburg, VA"
3348,13980,2018,167492,"Blacksburg-Christiansburg, VA"
3349,13980,2019,167531,"Blacksburg-Christiansburg, VA"
3350,15260,2010,112534,"Brunswick, GA"
3351,15260,2011,112895,"Brunswick, GA"
3352,15260,2012,113281,"Brunswick, GA"
3353,15260,2013,113781,"Brunswick, GA"
3354,15260,2014,114607,"Brunswick, GA"
3355,15260,2015,115779,"Brunswick, GA"
3356,15260,2016,116571,"Brunswick, GA"
3357,15260,2017,117587,"Brunswick, GA"
3358,15260,2018,118282,"Brunswick, GA"
3359,15260,2019,118779,"Brunswick, GA"
3360,16020,2010,96447,"Cape Girardeau, MO-IL"
3361,16020,2011,96982,"Cape Girardeau, MO-IL"
3362,16020,2012,97210,"Cape Girardeau, MO-IL"
3363,16020,2013,97177,"Cape Girardeau, MO-IL"
3364,16020,2014,97405,"Cape Girardeau, MO-IL"
3365,16020,2015,97316,"Cape Girardeau, MO-IL"
3366,16020,2016,97109,"Cape Girardeau, MO-IL"
3367,16020,2017,96819,"Cape Girardeau, MO-IL"
3368,16020,2018,96868,"Cape Girardeau, MO-IL"
3369,16020,2019,96765,"Cape Girardeau, MO-IL"
3370,17460,2010,2075478,"Cleveland-Elyria, OH"
3371,17460,2011,2068989,"Cleveland-Elyria, OH"
3372,17460,2012,2064776,"Cleveland-Elyria, OH"
3373,17460,2013,2067100,"Cleveland-Elyria, OH"
3374,17460,2014,2067356,"Cleveland-Elyria, OH"
3375,17460,2015,2064012,"Cleveland-Elyria, OH"
3376,17460,2016,2060997,"Cleveland-Elyria, OH"
3377,17460,2017,2057238,"Cleveland-Elyria, OH"
3378,17460,2018,2053795,"Cleveland-Elyria, OH"
3379,17460,2019,2048449,"Cleveland-Elyria, OH"
3380,17900,2010,769646,"Columbia, SC"
3381,17900,2011,776195,"Columbia, SC"
3382,17900,2012,783250,"Columbia, SC"
3383,17900,2013,790842,"Columbia, SC"
3384,17900,2014,798882,"Columbia, SC"
3385,17900,2015,809136,"Columbia, SC"
3386,17900,2016,817188,"Columbia, SC"
3387,17900,2017,824939,"Columbia, SC"
3388,17900,2018,831690,"Columbia, SC"
3389,17900,2019,838433,"Columbia, SC"
3390,18140,2010,1906366,"Columbus, OH"
3391,18140,2011,1926338,"Columbus, OH"
3392,18140,2012,1947208,"Columbus, OH"
3393,18140,2013,1974061,"Columbus, OH"
3394,18140,2014,2001635,"Columbus, OH"
3395,18140,2015,2027568,"Columbus, OH"
3396,18140,2016,2052192,"Columbus, OH"
3397,18140,2017,2082581,"Columbus, OH"
3398,18140,2018,2104194,"Columbus, OH"
3399,18140,2019,2122271,"Columbus, OH"
3400,19300,2010,183112,"Daphne-Fairhope-Foley, AL"
3401,19300,2011,186558,"Daphne-Fairhope-Foley, AL"
3402,19300,2012,190145,"Daphne-Fairhope-Foley, AL"
3403,19300,2013,194885,"Daphne-Fairhope-Foley, AL"
3404,19300,2014,199183,"Daphne-Fairhope-Foley, AL"
3405,19300,2015,202939,"Daphne-Fairhope-Foley, AL"
3406,19300,2016,207601,"Daphne-Fairhope-Foley, AL"
3407,19300,2017,212521,"Daphne-Fairhope-Foley, AL"
3408,19300,2018,217855,"Daphne-Fairhope-Foley, AL"
3409,19300,2019,223234,"Daphne-Fairhope-Foley, AL"
3410,22180,2010,490446,"Fayetteville, NC"
3411,22180,2011,499149,"Fayetteville, NC"
3412,22180,2012,502672,"Fayetteville, NC"
3413,22180,2013,509180,"Fayetteville, NC"
3414,22180,2014,510635,"Fayetteville, NC"
3415,22180,2015,511976,"Fayetteville, NC"
3416,22180,2016,516822,"Fayetteville, NC"
3417,22180,2017,517527,"Fayetteville, NC"
3418,22180,2018,522461,"Fayetteville, NC"
3419,22180,2019,526719,"Fayetteville, NC"
3420,22660,2010,300441,"Fort Collins, CO"
3421,22660,2011,305246,"Fort Collins, CO"
3422,22660,2012,310842,"Fort Collins, CO"
3423,22660,2013,316225,"Fort Collins, CO"
3424,22660,2014,324008,"Fort Collins, CO"
3425,22660,2015,333303,"Fort Collins, CO"
3426,22660,2016,338984,"Fort Collins, CO"
3427,22660,2017,344084,"Fort Collins, CO"
3428,22660,2018,350660,"Fort Collins, CO"
3429,22660,2019,356899,"Fort Collins, CO"
3430,24220,2010,98633,"Grand Forks, ND-MN"
3431,24220,2011,98194,"Grand Forks, ND-MN"
3432,24220,2012,99093,"Grand Forks, ND-MN"
3433,24220,2013,100741,"Grand Forks, ND-MN"
3434,24220,2014,101260,"Grand Forks, ND-MN"
3435,24220,2015,101849,"Grand Forks, ND-MN"
3436,24220,2016,102171,"Grand Forks, ND-MN"
3437,24220,2017,102126,"Grand Forks, ND-MN"
3438,24220,2018,101766,"Grand Forks, ND-MN"
3439,24220,2019,100815,"Grand Forks, ND-MN"
3440,25060,2010,389324,"Gulfport-Biloxi, MS"
3441,25060,2011,393744,"Gulfport-Biloxi, MS"
3442,25060,2012,396803,"Gulfport-Biloxi, MS"
3443,25060,2013,399940,"Gulfport-Biloxi, MS"
3444,25060,2014,403841,"Gulfport-Biloxi, MS"
3445,25060,2015,406604,"Gulfport-Biloxi, MS"
3446,25060,2016,408865,"Gulfport-Biloxi, MS"
3447,25060,2017,412754,"Gulfport-Biloxi, MS"
3448,25060,2018,414686,"Gulfport-Biloxi, MS"
3449,25060,2019,417665,"Gulfport-Biloxi, MS"
3450,26820,2010,133813,"Idaho Falls, ID"
3451,26820,2011,134959,"Idaho Falls, ID"
3452,26820,2012,136165,"Idaho Falls, ID"
3453,26820,2013,136840,"Idaho Falls, ID"
3454,26820,2014,137838,"Idaho Falls, ID"
3455,26820,2015,139542,"Idaho Falls, ID"
3456,26820,2016,142520,"Idaho Falls, ID"
3457,26820,2017,145512,"Idaho Falls, ID"
3458,26820,2018,148436,"Idaho Falls, ID"
3459,26820,2019,151530,"Idaho Falls, ID"
3460,27900,2010,175833,"Joplin, MO"
3461,27900,2011,173846,"Joplin, MO"
3462,27900,2012,174407,"Joplin, MO"
3463,27900,2013,175144,"Joplin, MO"
3464,27900,2014,175869,"Joplin, MO"
3465,27900,2015,176686,"Joplin, MO"
3466,27900,2016,177397,"Joplin, MO"
3467,27900,2017,178239,"Joplin, MO"
3468,27900,2018,178613,"Joplin, MO"
3469,27900,2019,179564,"Joplin, MO"
3470,29200,2010,210687,"Lafayette-West Lafayette, IN"
3471,29200,2011,213230,"Lafayette-West Lafayette, IN"
3472,29200,2012,216449,"Lafayette-West Lafayette, IN"
3473,29200,2013,219183,"Lafayette-West Lafayette, IN"
3474,29200,2014,221445,"Lafayette-West Lafayette, IN"
3475,29200,2015,223573,"Lafayette-West Lafayette, IN"
3476,29200,2016,227088,"Lafayette-West Lafayette, IN"
3477,29200,2017,228101,"Lafayette-West Lafayette, IN"
3478,29200,2018,230938,"Lafayette-West Lafayette, IN"
3479,29200,2019,233002,"Lafayette-West Lafayette, IN"
3480,30340,2010,107708,"Lewiston-Auburn, ME"
3481,30340,2011,107439,"Lewiston-Auburn, ME"
3482,30340,2012,107486,"Lewiston-Auburn, ME"
3483,30340,2013,107223,"Lewiston-Auburn, ME"
3484,30340,2014,107358,"Lewiston-Auburn, ME"
3485,30340,2015,107124,"Lewiston-Auburn, ME"
3486,30340,2016,107296,"Lewiston-Auburn, ME"
3487,30340,2017,107399,"Lewiston-Auburn, ME"
3488,30340,2018,107914,"Lewiston-Auburn, ME"
3489,30340,2019,108277,"Lewiston-Auburn, ME"
3490,31540,2010,606625,"Madison, WI"
3491,31540,2011,613159,"Madison, WI"
3492,31540,2012,619719,"Madison, WI"
3493,31540,2013,626833,"Madison, WI"
3494,31540,2014,633369,"Madison, WI"
3495,31540,2015,640198,"Madison, WI"
3496,31540,2016,648388,"Madison, WI"
3497,31540,2017,655250,"Madison, WI"
3498,31540,2018,659927,"Madison, WI"
3499,31540,2019,664865,"Madison, WI"
3500,32900,2010,256721,"Merced, CA"
3501,32900,2011,259297,"Merced, CA"
3502,32900,2012,260867,"Merced, CA"
3503,32900,2013,262026,"Merced, CA"
3504,32900,2014,264419,"Merced, CA"
3505,32900,2015,266353,"Merced, CA"
3506,32900,2016,267628,"Merced, CA"
3507,32900,2017,271096,"Merced, CA"
3508,32900,2018,274151,"Merced, CA"
3509,32900,2019,277680,"Merced, CA"
3510,35620,2010,18923407,"New York-Newark-Jersey City, NY-NJ-PA"
3511,35620,2011,19052774,"New York-Newark-Jersey City, NY-NJ-PA"
3512,35620,2012,19149689,"New York-Newark-Jersey City, NY-NJ-PA"
3513,35620,2013,19226449,"New York-Newark-Jersey City, NY-NJ-PA"
3514,35620,2014,19280929,"New York-Newark-Jersey City, NY-NJ-PA"
3515,35620,2015,19320968,"New York-Newark-Jersey City, NY-NJ-PA"
3516,35620,2016,19334778,"New York-Newark-Jersey City, NY-NJ-PA"
3517,35620,2017,19322607,"New York-Newark-Jersey City, NY-NJ-PA"
3518,35620,2018,19276644,"New York-Newark-Jersey City, NY-NJ-PA"
3519,35620,2019,19216182,"New York-Newark-Jersey City, NY-NJ-PA"
3520,36260,2010,599740,"Ogden-Clearfield, UT"
3521,36260,2011,605591,"Ogden-Clearfield, UT"
3522,36260,2012,612185,"Ogden-Clearfield, UT"
3523,36260,2013,621224,"Ogden-Clearfield, UT"
3524,36260,2014,630767,"Ogden-Clearfield, UT"
3525,36260,2015,640334,"Ogden-Clearfield, UT"
3526,36260,2016,652476,"Ogden-Clearfield, UT"
3527,36260,2017,664040,"Ogden-Clearfield, UT"
3528,36260,2018,673660,"Ogden-Clearfield, UT"
3529,36260,2019,683864,"Ogden-Clearfield, UT"
3530,37460,2010,169206,"Panama City, FL"
3531,37460,2011,169555,"Panama City, FL"
3532,37460,2012,171757,"Panama City, FL"
3533,37460,2013,174596,"Panama City, FL"
3534,37460,2014,178289,"Panama City, FL"
3535,37460,2015,181488,"Panama City, FL"
3536,37460,2016,183634,"Panama City, FL"
3537,37460,2017,184736,"Panama City, FL"
3538,37460,2018,186240,"Panama City, FL"
3539,37460,2019,174705,"Panama City, FL"
3540,39340,2010,530262,"Provo-Orem, UT"
3541,39340,2011,541001,"Provo-Orem, UT"
3542,39340,2012,549980,"Provo-Orem, UT"
3543,39340,2013,561534,"Provo-Orem, UT"
3544,39340,2014,571059,"Provo-Orem, UT"
3545,39340,2015,583218,"Provo-Orem, UT"
3546,39340,2016,601304,"Provo-Orem, UT"
3547,39340,2017,618035,"Provo-Orem, UT"
3548,39340,2018,633149,"Provo-Orem, UT"
3549,39340,2019,648252,"Provo-Orem, UT"
3550,39540,2010,195406,"Racine, WI"
3551,39540,2011,194908,"Racine, WI"
3552,39540,2012,194594,"Racine, WI"
3553,39540,2013,194680,"Racine, WI"
3554,39540,2014,194786,"Racine, WI"
3555,39540,2015,194672,"Racine, WI"
3556,39540,2016,194846,"Racine, WI"
3557,39540,2017,195825,"Racine, WI"
3558,39540,2018,196357,"Racine, WI"
3559,39540,2019,196311,"Racine, WI"
3560,42680,2010,138270,"Sebastian-Vero Beach, FL"
3561,42680,2011,139103,"Sebastian-Vero Beach, FL"
3562,42680,2012,140473,"Sebastian-Vero Beach, FL"
3563,42680,2013,141895,"Sebastian-Vero Beach, FL"
3564,42680,2014,144445,"Sebastian-Vero Beach, FL"
3565,42680,2015,147434,"Sebastian-Vero Beach, FL"
3566,42680,2016,151159,"Sebastian-Vero Beach, FL"
3567,42680,2017,154241,"Sebastian-Vero Beach, FL"
3568,42680,2018,157187,"Sebastian-Vero Beach, FL"
3569,42680,2019,159923,"Sebastian-Vero Beach, FL"
3570,48660,2010,151649,"Wichita Falls, TX"
3571,48660,2011,150311,"Wichita Falls, TX"
3572,48660,2012,151040,"Wichita Falls, TX"
3573,48660,2013,151448,"Wichita Falls, TX"
3574,48660,2014,151867,"Wichita Falls, TX"
3575,48660,2015,150083,"Wichita Falls, TX"
3576,48660,2016,150327,"Wichita Falls, TX"
3577,48660,2017,150956,"Wichita Falls, TX"
3578,48660,2018,150955,"Wichita Falls, TX"
3579,48660,2019,151254,"Wichita Falls, TX"
3580,49700,2010,167099,"Yuba City, CA"
3581,49700,2011,166971,"Yuba City, CA"
3582,49700,2012,166963,"Yuba City, CA"
3583,49700,2013,167597,"Yuba City, CA"
3584,49700,2014,168311,"Yuba City, CA"
3585,49700,2015,169327,"Yuba City, CA"
3586,49700,2016,170694,"Yuba City, CA"
3587,49700,2017,172782,"Yuba City, CA"
3588,49700,2018,173905,"Yuba City, CA"
3589,49700,2019,175639,"Yuba City, CA"
3590,11100,2010,252664,"Amarillo, TX"
3591,11100,2011,255975,"Amarillo, TX"
3592,11100,2012,257802,"Amarillo, TX"
3593,11100,2013,258896,"Amarillo, TX"
3594,11100,2014,260812,"Amarillo, TX"
3595,11100,2015,261618,"Amarillo, TX"
3596,11100,2016,262987,"Amarillo, TX"
3597,11100,2017,264331,"Amarillo, TX"
3598,11100,2018,264406,"Amarillo, TX"
3599,11100,2019,265053,"Amarillo, TX"
3600,11460,2010,345717,"Ann Arbor, MI"
3601,11460,2011,349753,"Ann Arbor, MI"
3602,11460,2012,352303,"Ann Arbor, MI"
3603,11460,2013,356040,"Ann Arbor, MI"
3604,11460,2014,360021,"Ann Arbor, MI"
3605,11460,2015,362975,"Ann Arbor, MI"
3606,11460,2016,366135,"Ann Arbor, MI"
3607,11460,2017,368807,"Ann Arbor, MI"
3608,11460,2018,369483,"Ann Arbor, MI"
3609,11460,2019,367601,"Ann Arbor, MI"
3610,13900,2010,111112,"Bismarck, ND"
3611,13900,2011,112865,"Bismarck, ND"
3612,13900,2012,115679,"Bismarck, ND"
3613,13900,2013,119240,"Bismarck, ND"
3614,13900,2014,122155,"Bismarck, ND"
3615,13900,2015,125325,"Bismarck, ND"
3616,13900,2016,127233,"Bismarck, ND"
3617,13900,2017,128115,"Bismarck, ND"
3618,13900,2018,128279,"Bismarck, ND"
3619,13900,2019,128949,"Bismarck, ND"
3620,15180,2010,407630,"Brownsville-Harlingen, TX"
3621,15180,2011,413201,"Brownsville-Harlingen, TX"
3622,15180,2012,415877,"Brownsville-Harlingen, TX"
3623,15180,2013,417357,"Brownsville-Harlingen, TX"
3624,15180,2014,419005,"Brownsville-Harlingen, TX"
3625,15180,2015,419450,"Brownsville-Harlingen, TX"
3626,15180,2016,421350,"Brownsville-Harlingen, TX"
3627,15180,2017,422227,"Brownsville-Harlingen, TX"
3628,15180,2018,422139,"Brownsville-Harlingen, TX"
3629,15180,2019,423163,"Brownsville-Harlingen, TX"
3630,15500,2010,151431,"Burlington, NC"
3631,15500,2011,152692,"Burlington, NC"
3632,15500,2012,153265,"Burlington, NC"
3633,15500,2013,154162,"Burlington, NC"
3634,15500,2014,155384,"Burlington, NC"
3635,15500,2015,157037,"Burlington, NC"
3636,15500,2016,160283,"Burlington, NC"
3637,15500,2017,163276,"Burlington, NC"
3638,15500,2018,166514,"Burlington, NC"
3639,15500,2019,169509,"Burlington, NC"
3640,16860,2010,529131,"Chattanooga, TN-GA"
3641,16860,2011,533621,"Chattanooga, TN-GA"
3642,16860,2012,538103,"Chattanooga, TN-GA"
3643,16860,2013,542181,"Chattanooga, TN-GA"
3644,16860,2014,544183,"Chattanooga, TN-GA"
3645,16860,2015,547205,"Chattanooga, TN-GA"
3646,16860,2016,551859,"Chattanooga, TN-GA"
3647,16860,2017,555953,"Chattanooga, TN-GA"
3648,16860,2018,560832,"Chattanooga, TN-GA"
3649,16860,2019,565194,"Chattanooga, TN-GA"
3650,17140,2010,2140715,"Cincinnati, OH-KY-IN"
3651,17140,2011,2146208,"Cincinnati, OH-KY-IN"
3652,17140,2012,2152554,"Cincinnati, OH-KY-IN"
3653,17140,2013,2162060,"Cincinnati, OH-KY-IN"
3654,17140,2014,2172190,"Cincinnati, OH-KY-IN"
3655,17140,2015,2181427,"Cincinnati, OH-KY-IN"
3656,17140,2016,2191572,"Cincinnati, OH-KY-IN"
3657,17140,2017,2202558,"Cincinnati, OH-KY-IN"
3658,17140,2018,2211936,"Cincinnati, OH-KY-IN"
3659,17140,2019,2221208,"Cincinnati, OH-KY-IN"
3660,18700,2010,85574,"Corvallis, OR"
3661,18700,2011,86266,"Corvallis, OR"
3662,18700,2012,86678,"Corvallis, OR"
3663,18700,2013,86167,"Corvallis, OR"
3664,18700,2014,87215,"Corvallis, OR"
3665,18700,2015,88333,"Corvallis, OR"
3666,18700,2016,89918,"Corvallis, OR"
3667,18700,2017,91790,"Corvallis, OR"
3668,18700,2018,92442,"Corvallis, OR"
3669,18700,2019,93053,"Corvallis, OR"
3670,19100,2010,6392065,"Dallas-Fort Worth-Arlington, TX"
3671,19100,2011,6510544,"Dallas-Fort Worth-Arlington, TX"
3672,19100,2012,6644559,"Dallas-Fort Worth-Arlington, TX"
3673,19100,2013,6753889,"Dallas-Fort Worth-Arlington, TX"
3674,19100,2014,6889769,"Dallas-Fort Worth-Arlington, TX"
3675,19100,2015,7042566,"Dallas-Fort Worth-Arlington, TX"
3676,19100,2016,7194758,"Dallas-Fort Worth-Arlington, TX"
3677,19100,2017,7337097,"Dallas-Fort Worth-Arlington, TX"
3678,19100,2018,7455756,"Dallas-Fort Worth-Arlington, TX"
3679,19100,2019,7573136,"Dallas-Fort Worth-Arlington, TX"
3680,19500,2010,110787,"Decatur, IL"
3681,19500,2011,110684,"Decatur, IL"
3682,19500,2012,110134,"Decatur, IL"
3683,19500,2013,109561,"Decatur, IL"
3684,19500,2014,108515,"Decatur, IL"
3685,19500,2015,107343,"Decatur, IL"
3686,19500,2016,106383,"Decatur, IL"
3687,19500,2017,105399,"Decatur, IL"
3688,19500,2018,104504,"Decatur, IL"
3689,19500,2019,104009,"Decatur, IL"
3690,20700,2010,169849,"East Stroudsburg, PA"
3691,20700,2011,169891,"East Stroudsburg, PA"
3692,20700,2012,168628,"East Stroudsburg, PA"
3693,20700,2013,167355,"East Stroudsburg, PA"
3694,20700,2014,167285,"East Stroudsburg, PA"
3695,20700,2015,166481,"East Stroudsburg, PA"
3696,20700,2016,166220,"East Stroudsburg, PA"
3697,20700,2017,167895,"East Stroudsburg, PA"
3698,20700,2018,169294,"East Stroudsburg, PA"
3699,20700,2019,170271,"East Stroudsburg, PA"
3700,21060,2010,149833,"Elizabethtown-Fort Knox, KY"
3701,21060,2011,151319,"Elizabethtown-Fort Knox, KY"
3702,21060,2012,151501,"Elizabethtown-Fort Knox, KY"
3703,21060,2013,152228,"Elizabethtown-Fort Knox, KY"
3704,21060,2014,151675,"Elizabethtown-Fort Knox, KY"
3705,21060,2015,148107,"Elizabethtown-Fort Knox, KY"
3706,21060,2016,148941,"Elizabethtown-Fort Knox, KY"
3707,21060,2017,150390,"Elizabethtown-Fort Knox, KY"
3708,21060,2018,153201,"Elizabethtown-Fort Knox, KY"
3709,21060,2019,153928,"Elizabethtown-Fort Knox, KY"
3710,22900,2010,248344,"Fort Smith, AR-OK"
3711,22900,2011,249236,"Fort Smith, AR-OK"
3712,22900,2012,249491,"Fort Smith, AR-OK"
3713,22900,2013,248569,"Fort Smith, AR-OK"
3714,22900,2014,248220,"Fort Smith, AR-OK"
3715,22900,2015,248820,"Fort Smith, AR-OK"
3716,22900,2016,249170,"Fort Smith, AR-OK"
3717,22900,2017,250231,"Fort Smith, AR-OK"
3718,22900,2018,250298,"Fort Smith, AR-OK"
3719,22900,2019,250368,"Fort Smith, AR-OK"
3720,23900,2010,101479,"Gettysburg, PA"
3721,23900,2011,101474,"Gettysburg, PA"
3722,23900,2012,101254,"Gettysburg, PA"
3723,23900,2013,101137,"Gettysburg, PA"
3724,23900,2014,101353,"Gettysburg, PA"
3725,23900,2015,101808,"Gettysburg, PA"
3726,23900,2016,101911,"Gettysburg, PA"
3727,23900,2017,102562,"Gettysburg, PA"
3728,23900,2018,103062,"Gettysburg, PA"
3729,23900,2019,103009,"Gettysburg, PA"
3730,24860,2010,825625,"Greenville-Anderson, SC"
3731,24860,2011,833220,"Greenville-Anderson, SC"
3732,24860,2012,840903,"Greenville-Anderson, SC"
3733,24860,2013,848417,"Greenville-Anderson, SC"
3734,24860,2014,860285,"Greenville-Anderson, SC"
3735,24860,2015,872521,"Greenville-Anderson, SC"
3736,24860,2016,884327,"Greenville-Anderson, SC"
3737,24860,2017,895357,"Greenville-Anderson, SC"
3738,24860,2018,907028,"Greenville-Anderson, SC"
3739,24860,2019,920477,"Greenville-Anderson, SC"
3740,29740,2010,210097,"Las Cruces, NM"
3741,29740,2011,213126,"Las Cruces, NM"
3742,29740,2012,214450,"Las Cruces, NM"
3743,29740,2013,214288,"Las Cruces, NM"
3744,29740,2014,213933,"Las Cruces, NM"
3745,29740,2015,214034,"Las Cruces, NM"
3746,29740,2016,214663,"Las Cruces, NM"
3747,29740,2017,216174,"Las Cruces, NM"
3748,29740,2018,217278,"Las Cruces, NM"
3749,29740,2019,218195,"Las Cruces, NM"
3750,31900,2010,124162,"Mansfield, OH"
3751,31900,2011,123144,"Mansfield, OH"
3752,31900,2012,122633,"Mansfield, OH"
3753,31900,2013,122314,"Mansfield, OH"
3754,31900,2014,121999,"Mansfield, OH"
3755,31900,2015,121688,"Mansfield, OH"
3756,31900,2016,121242,"Mansfield, OH"
