,MSA,year,value
4849,"Muncie, IN",2022,509
5233,"Muncie, IN",2023,544
5617,"Muncie, IN",2024,529
242,"Muskegon, MI",2010,831
626,"Muskegon, MI",2011,813
1010,"Muskegon, MI",2012,826
1394,"Muskegon, MI",2013,739
1778,"Muskegon, MI",2014,806
2162,"Muskegon, MI",2015,814
2546,"Muskegon, MI",2016,768
2930,"Muskegon, MI",2017,877
3314,"Muskegon, MI",2018,984
3698,"Muskegon, MI",2019,979
4082,"Muskegon, MI",2020,959
4466,"Muskegon, MI",2021,975
4850,"Muskegon, MI",2022,968
5234,"Muskegon, MI",2023,970
5618,"Muskegon, MI",2024,970
243,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2010,3164
627,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2011,3264
1011,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2012,3273
1395,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2013,3187
1779,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2014,3375
2163,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2015,3997
2547,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2016,3770
2931,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2017,4244
3315,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2018,4535
3699,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2019,4850
4083,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2020,4989
4467,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2021,5171
4851,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2022,5343
5235,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2023,5518
5619,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2024,5691
244,"Napa, CA",2010,764
628,"Napa, CA",2011,863
1012,"Napa, CA",2012,906
1396,"Napa, CA",2013,923
1780,"Napa, CA",2014,907
2164,"Napa, CA",2015,1005
2548,"Napa, CA",2016,981
2932,"Napa, CA",2017,945
3316,"Napa, CA",2018,1060
3700,"Napa, CA",2019,966
4084,"Napa, CA",2020,978
4468,"Napa, CA",2021,1012
4852,"Napa, CA",2022,967
5236,"Napa, CA",2023,1001
5620,"Napa, CA",2024,985
245,"Naples-Marco Island, FL",2010,4099
629,"Naples-Marco Island, FL",2011,4357
1013,"Naples-Marco Island, FL",2012,4543
1397,"Naples-Marco Island, FL",2013,4668
1781,"Naples-Marco Island, FL",2014,4984
2165,"Naples-Marco Island, FL",2015,5261
2549,"Naples-Marco Island, FL",2016,5558
2933,"Naples-Marco Island, FL",2017,5646
3317,"Naples-Marco Island, FL",2018,6227
3701,"Naples-Marco Island, FL",2019,5902
4085,"Naples-Marco Island, FL",2020,6583
4469,"Naples-Marco Island, FL",2021,6435
4853,"Naples-Marco Island, FL",2022,6971
5237,"Naples-Marco Island, FL",2023,6943
5621,"Naples-Marco Island, FL",2024,7380
246,"Nashville-Davidson-Murfreesboro-Franklin, TN",2010,12633
630,"Nashville-Davidson-Murfreesboro-Franklin, TN",2011,14718
1014,"Nashville-Davidson-Murfreesboro-Franklin, TN",2012,14263
1398,"Nashville-Davidson-Murfreesboro-Franklin, TN",2013,14969
1782,"Nashville-Davidson-Murfreesboro-Franklin, TN",2014,15763
2166,"Nashville-Davidson-Murfreesboro-Franklin, TN",2015,16725
2550,"Nashville-Davidson-Murfreesboro-Franklin, TN",2016,17912
2934,"Nashville-Davidson-Murfreesboro-Franklin, TN",2017,20629
3318,"Nashville-Davidson-Murfreesboro-Franklin, TN",2018,23321
3702,"Nashville-Davidson-Murfreesboro-Franklin, TN",2019,22626
4086,"Nashville-Davidson-Murfreesboro-Franklin, TN",2020,21377
4470,"Nashville-Davidson-Murfreesboro-Franklin, TN",2021,21502
4854,"Nashville-Davidson-Murfreesboro-Franklin, TN",2022,21546
5238,"Nashville-Davidson-Murfreesboro-Franklin, TN",2023,21537
5622,"Nashville-Davidson-Murfreesboro-Franklin, TN",2024,21536
247,"New Bern, NC",2010,668
631,"New Bern, NC",2011,680
1015,"New Bern, NC",2012,658
1399,"New Bern, NC",2013,631
1783,"New Bern, NC",2014,609
2167,"New Bern, NC",2015,685
2551,"New Bern, NC",2016,650
2935,"New Bern, NC",2017,705
3319,"New Bern, NC",2018,773
3703,"New Bern, NC",2019,844
4087,"New Bern, NC",2020,879
4471,"New Bern, NC",2021,911
4855,"New Bern, NC",2022,934
5239,"New Bern, NC",2023,952
5623,"New Bern, NC",2024,965
248,"New Haven-Milford, CT",2010,5623
632,"New Haven-Milford, CT",2011,5424
1016,"New Haven-Milford, CT",2012,5519
1400,"New Haven-Milford, CT",2013,5415
1784,"New Haven-Milford, CT",2014,5514
2168,"New Haven-Milford, CT",2015,5535
2552,"New Haven-Milford, CT",2016,5895
2936,"New Haven-Milford, CT",2017,6149
3320,"New Haven-Milford, CT",2018,6691
3704,"New Haven-Milford, CT",2019,6774
4088,"New Haven-Milford, CT",2020,7051
4472,"New Haven-Milford, CT",2021,7050
4856,"New Haven-Milford, CT",2022,7263
5240,"New Haven-Milford, CT",2023,7212
5624,"New Haven-Milford, CT",2024,7387
249,"New Orleans-Metairie, LA",2010,13482
633,"New Orleans-Metairie, LA",2011,14284
1017,"New Orleans-Metairie, LA",2012,13433
1401,"New Orleans-Metairie, LA",2013,13627
1785,"New Orleans-Metairie, LA",2014,13558
2169,"New Orleans-Metairie, LA",2015,15565
2553,"New Orleans-Metairie, LA",2016,17450
2937,"New Orleans-Metairie, LA",2017,17789
3321,"New Orleans-Metairie, LA",2018,18561
3705,"New Orleans-Metairie, LA",2019,19286
4089,"New Orleans-Metairie, LA",2020,19274
4473,"New Orleans-Metairie, LA",2021,19264
4857,"New Orleans-Metairie, LA",2022,19268
5241,"New Orleans-Metairie, LA",2023,19267
5625,"New Orleans-Metairie, LA",2024,19267
250,"New York-Newark-Jersey City, NY-NJ-PA",2010,217492
634,"New York-Newark-Jersey City, NY-NJ-PA",2011,224225
1018,"New York-Newark-Jersey City, NY-NJ-PA",2012,221379
1402,"New York-Newark-Jersey City, NY-NJ-PA",2013,229732
1786,"New York-Newark-Jersey City, NY-NJ-PA",2014,231105
2170,"New York-Newark-Jersey City, NY-NJ-PA",2015,236481
2554,"New York-Newark-Jersey City, NY-NJ-PA",2016,241349
2938,"New York-Newark-Jersey City, NY-NJ-PA",2017,254737
3322,"New York-Newark-Jersey City, NY-NJ-PA",2018,271236
3706,"New York-Newark-Jersey City, NY-NJ-PA",2019,274980
4090,"New York-Newark-Jersey City, NY-NJ-PA",2020,281207
4474,"New York-Newark-Jersey City, NY-NJ-PA",2021,287440
4858,"New York-Newark-Jersey City, NY-NJ-PA",2022,293672
5242,"New York-Newark-Jersey City, NY-NJ-PA",2023,299903
5626,"New York-Newark-Jersey City, NY-NJ-PA",2024,306134
251,"Niles, MI",2010,857
635,"Niles, MI",2011,919
1019,"Niles, MI",2012,924
1403,"Niles, MI",2013,911
1787,"Niles, MI",2014,829
2171,"Niles, MI",2015,819
2555,"Niles, MI",2016,846
2939,"Niles, MI",2017,901
3323,"Niles, MI",2018,1034
3707,"Niles, MI",2019,1018
4091,"Niles, MI",2020,921
4475,"Niles, MI",2021,837
4859,"Niles, MI",2022,824
5243,"Niles, MI",2023,871
5627,"Niles, MI",2024,928
252,"North Port-Sarasota-Bradenton, FL",2010,8074
636,"North Port-Sarasota-Bradenton, FL",2011,8513
1020,"North Port-Sarasota-Bradenton, FL",2012,8575
1404,"North Port-Sarasota-Bradenton, FL",2013,8647
1788,"North Port-Sarasota-Bradenton, FL",2014,9318
2172,"North Port-Sarasota-Bradenton, FL",2015,9756
2556,"North Port-Sarasota-Bradenton, FL",2016,10156
2940,"North Port-Sarasota-Bradenton, FL",2017,10775
3324,"North Port-Sarasota-Bradenton, FL",2018,11569
3708,"North Port-Sarasota-Bradenton, FL",2019,11812
4092,"North Port-Sarasota-Bradenton, FL",2020,11888
4476,"North Port-Sarasota-Bradenton, FL",2021,11944
4860,"North Port-Sarasota-Bradenton, FL",2022,11971
5244,"North Port-Sarasota-Bradenton, FL",2023,11986
5628,"North Port-Sarasota-Bradenton, FL",2024,11995
253,"Norwich-New London, CT",2010,1312
637,"Norwich-New London, CT",2011,1340
1021,"Norwich-New London, CT",2012,1378
1405,"Norwich-New London, CT",2013,1295
1789,"Norwich-New London, CT",2014,1325
2173,"Norwich-New London, CT",2015,1366
2557,"Norwich-New London, CT",2016,1413
2941,"Norwich-New London, CT",2017,1450
3325,"Norwich-New London, CT",2018,1733
3709,"Norwich-New London, CT",2019,1861
4093,"Norwich-New London, CT",2020,1976
4477,"Norwich-New London, CT",2021,2064
4861,"Norwich-New London, CT",2022,2133
5245,"Norwich-New London, CT",2023,2188
5629,"Norwich-New London, CT",2024,2232
254,"Ocala, FL",2010,2951
638,"Ocala, FL",2011,3066
1022,"Ocala, FL",2012,2802
1406,"Ocala, FL",2013,2961
1790,"Ocala, FL",2014,2971
2174,"Ocala, FL",2015,3313
2558,"Ocala, FL",2016,3379
2942,"Ocala, FL",2017,3709
3326,"Ocala, FL",2018,4066
3710,"Ocala, FL",2019,3984
4094,"Ocala, FL",2020,4140
4478,"Ocala, FL",2021,4140
4862,"Ocala, FL",2022,4199
5246,"Ocala, FL",2023,4210
5630,"Ocala, FL",2024,4235
255,"Ocean City, NJ",2010,788
639,"Ocean City, NJ",2011,841
1023,"Ocean City, NJ",2012,868
1407,"Ocean City, NJ",2013,847
1791,"Ocean City, NJ",2014,819
2175,"Ocean City, NJ",2015,1019
2559,"Ocean City, NJ",2016,839
2943,"Ocean City, NJ",2017,881
3327,"Ocean City, NJ",2018,906
3711,"Ocean City, NJ",2019,915
4095,"Ocean City, NJ",2020,888
4479,"Ocean City, NJ",2021,902
4863,"Ocean City, NJ",2022,902
5247,"Ocean City, NJ",2023,897
5631,"Ocean City, NJ",2024,901
256,"Odessa, TX",2010,683
640,"Odessa, TX",2011,987
1024,"Odessa, TX",2012,1083
1408,"Odessa, TX",2013,1088
1792,"Odessa, TX",2014,1288
2176,"Odessa, TX",2015,1052
2560,"Odessa, TX",2016,1043
2944,"Odessa, TX",2017,1294
3328,"Odessa, TX",2018,1783
3712,"Odessa, TX",2019,1737
4096,"Odessa, TX",2020,1576
4480,"Odessa, TX",2021,1533
4864,"Odessa, TX",2022,1568
5248,"Odessa, TX",2023,1594
5632,"Odessa, TX",2024,1592
257,"Ogden-Clearfield, UT",2010,5040
641,"Ogden-Clearfield, UT",2011,4922
1025,"Ogden-Clearfield, UT",2012,5240
1409,"Ogden-Clearfield, UT",2013,5450
1793,"Ogden-Clearfield, UT",2014,5633
2177,"Ogden-Clearfield, UT",2015,5780
2561,"Ogden-Clearfield, UT",2016,6378
2945,"Ogden-Clearfield, UT",2017,7079
3329,"Ogden-Clearfield, UT",2018,7618
3713,"Ogden-Clearfield, UT",2019,7764
4097,"Ogden-Clearfield, UT",2020,7980
4481,"Ogden-Clearfield, UT",2021,8215
4865,"Ogden-Clearfield, UT",2022,8457
5249,"Ogden-Clearfield, UT",2023,8700
5633,"Ogden-Clearfield, UT",2024,8943
258,"Oklahoma City, OK",2010,11277
642,"Oklahoma City, OK",2011,11532
1026,"Oklahoma City, OK",2012,11829
1410,"Oklahoma City, OK",2013,12361
1794,"Oklahoma City, OK",2014,13113
2178,"Oklahoma City, OK",2015,13124
2562,"Oklahoma City, OK",2016,14653
2946,"Oklahoma City, OK",2017,15946
3330,"Oklahoma City, OK",2018,17256
3714,"Oklahoma City, OK",2019,17100
4098,"Oklahoma City, OK",2020,17840
4482,"Oklahoma City, OK",2021,18497
4866,"Oklahoma City, OK",2022,19161
5250,"Oklahoma City, OK",2023,19825
5634,"Oklahoma City, OK",2024,20489
259,"Olympia-Lacey-Tumwater, WA",2010,1530
643,"Olympia-Lacey-Tumwater, WA",2011,1558
1027,"Olympia-Lacey-Tumwater, WA",2012,1429
1411,"Olympia-Lacey-Tumwater, WA",2013,1544
1795,"Olympia-Lacey-Tumwater, WA",2014,1591
2179,"Olympia-Lacey-Tumwater, WA",2015,1571
2563,"Olympia-Lacey-Tumwater, WA",2016,1762
2947,"Olympia-Lacey-Tumwater, WA",2017,2376
3331,"Olympia-Lacey-Tumwater, WA",2018,2974
3715,"Olympia-Lacey-Tumwater, WA",2019,2515
4099,"Olympia-Lacey-Tumwater, WA",2020,1654
4483,"Olympia-Lacey-Tumwater, WA",2021,1692
4867,"Olympia-Lacey-Tumwater, WA",2022,2275
5251,"Olympia-Lacey-Tumwater, WA",2023,2430
5635,"Olympia-Lacey-Tumwater, WA",2024,2091
260,"Omaha-Council Bluffs, NE-IA",2010,5415
644,"Omaha-Council Bluffs, NE-IA",2011,5809
1028,"Omaha-Council Bluffs, NE-IA",2012,6017
1412,"Omaha-Council Bluffs, NE-IA",2013,6008
1796,"Omaha-Council Bluffs, NE-IA",2014,6833
2180,"Omaha-Council Bluffs, NE-IA",2015,6718
2564,"Omaha-Council Bluffs, NE-IA",2016,6774
2948,"Omaha-Council Bluffs, NE-IA",2017,8022
3332,"Omaha-Council Bluffs, NE-IA",2018,8380
3716,"Omaha-Council Bluffs, NE-IA",2019,8136
4100,"Omaha-Council Bluffs, NE-IA",2020,8029
4484,"Omaha-Council Bluffs, NE-IA",2021,8070
4868,"Omaha-Council Bluffs, NE-IA",2022,8031
5252,"Omaha-Council Bluffs, NE-IA",2023,8061
5636,"Omaha-Council Bluffs, NE-IA",2024,8037
261,"Orlando-Kissimmee-Sanford, FL",2010,29503
645,"Orlando-Kissimmee-Sanford, FL",2011,31136
1029,"Orlando-Kissimmee-Sanford, FL",2012,31281
1413,"Orlando-Kissimmee-Sanford, FL",2013,33130
1797,"Orlando-Kissimmee-Sanford, FL",2014,35119
2181,"Orlando-Kissimmee-Sanford, FL",2015,37843
2565,"Orlando-Kissimmee-Sanford, FL",2016,40765
2949,"Orlando-Kissimmee-Sanford, FL",2017,43082
3333,"Orlando-Kissimmee-Sanford, FL",2018,48502
3717,"Orlando-Kissimmee-Sanford, FL",2019,48921
4101,"Orlando-Kissimmee-Sanford, FL",2020,51147
4485,"Orlando-Kissimmee-Sanford, FL",2021,53326
4869,"Orlando-Kissimmee-Sanford, FL",2022,55506
5253,"Orlando-Kissimmee-Sanford, FL",2023,57686
5637,"Orlando-Kissimmee-Sanford, FL",2024,59866
262,"Oshkosh-Neenah, WI",2010,810
646,"Oshkosh-Neenah, WI",2011,847
1030,"Oshkosh-Neenah, WI",2012,819
1414,"Oshkosh-Neenah, WI",2013,742
1798,"Oshkosh-Neenah, WI",2014,839
2182,"Oshkosh-Neenah, WI",2015,814
2566,"Oshkosh-Neenah, WI",2016,765
2950,"Oshkosh-Neenah, WI",2017,887
3334,"Oshkosh-Neenah, WI",2018,963
3718,"Oshkosh-Neenah, WI",2019,876
4102,"Oshkosh-Neenah, WI",2020,876
4486,"Oshkosh-Neenah, WI",2021,935
4870,"Oshkosh-Neenah, WI",2022,900
5254,"Oshkosh-Neenah, WI",2023,881
5638,"Oshkosh-Neenah, WI",2024,915
263,"Owensboro, KY",2010,474
647,"Owensboro, KY",2011,498
1031,"Owensboro, KY",2012,480
1415,"Owensboro, KY",2013,441
1799,"Owensboro, KY",2014,502
2183,"Owensboro, KY",2015,580
2567,"Owensboro, KY",2016,609
2951,"Owensboro, KY",2017,644
3335,"Owensboro, KY",2018,623
3719,"Owensboro, KY",2019,647
4103,"Owensboro, KY",2020,675
4487,"Owensboro, KY",2021,665
4871,"Owensboro, KY",2022,671
5255,"Owensboro, KY",2023,668
5639,"Owensboro, KY",2024,669
264,"Oxnard-Thousand Oaks-Ventura, CA",2010,4808
648,"Oxnard-Thousand Oaks-Ventura, CA",2011,4865
1032,"Oxnard-Thousand Oaks-Ventura, CA",2012,4985
1416,"Oxnard-Thousand Oaks-Ventura, CA",2013,5040
1800,"Oxnard-Thousand Oaks-Ventura, CA",2014,5139
2184,"Oxnard-Thousand Oaks-Ventura, CA",2015,5217
2568,"Oxnard-Thousand Oaks-Ventura, CA",2016,5268
2952,"Oxnard-Thousand Oaks-Ventura, CA",2017,5288
3336,"Oxnard-Thousand Oaks-Ventura, CA",2018,5721
3720,"Oxnard-Thousand Oaks-Ventura, CA",2019,5839
4104,"Oxnard-Thousand Oaks-Ventura, CA",2020,5945
4488,"Oxnard-Thousand Oaks-Ventura, CA",2021,6053
4872,"Oxnard-Thousand Oaks-Ventura, CA",2022,6161
5256,"Oxnard-Thousand Oaks-Ventura, CA",2023,6269
5640,"Oxnard-Thousand Oaks-Ventura, CA",2024,6376
265,"Palm Bay-Melbourne-Titusville, FL",2010,4790
649,"Palm Bay-Melbourne-Titusville, FL",2011,4914
1033,"Palm Bay-Melbourne-Titusville, FL",2012,4886
1417,"Palm Bay-Melbourne-Titusville, FL",2013,5181
1801,"Palm Bay-Melbourne-Titusville, FL",2014,5438
2185,"Palm Bay-Melbourne-Titusville, FL",2015,5843
2569,"Palm Bay-Melbourne-Titusville, FL",2016,5918
2953,"Palm Bay-Melbourne-Titusville, FL",2017,6337
3337,"Palm Bay-Melbourne-Titusville, FL",2018,6841
3721,"Palm Bay-Melbourne-Titusville, FL",2019,6714
4105,"Palm Bay-Melbourne-Titusville, FL",2020,7004
4489,"Palm Bay-Melbourne-Titusville, FL",2021,7206
4873,"Palm Bay-Melbourne-Titusville, FL",2022,7426
5257,"Palm Bay-Melbourne-Titusville, FL",2023,7642
5641,"Palm Bay-Melbourne-Titusville, FL",2024,7860
266,"Panama City, FL",2010,1663
650,"Panama City, FL",2011,1779
1034,"Panama City, FL",2012,1748
1418,"Panama City, FL",2013,1942
1802,"Panama City, FL",2014,2107
2186,"Panama City, FL",2015,2234
2570,"Panama City, FL",2016,2392
2954,"Panama City, FL",2017,2485
3338,"Panama City, FL",2018,2936
3722,"Panama City, FL",2019,3502
4106,"Panama City, FL",2020,3938
4490,"Panama City, FL",2021,4310
4874,"Panama City, FL",2022,4603
5258,"Panama City, FL",2023,4848
5642,"Panama City, FL",2024,5044
267,"Parkersburg-Vienna, WV",2010,406
651,"Parkersburg-Vienna, WV",2011,421
1035,"Parkersburg-Vienna, WV",2012,395
1419,"Parkersburg-Vienna, WV",2013,379
1803,"Parkersburg-Vienna, WV",2014,469
2187,"Parkersburg-Vienna, WV",2015,386
2571,"Parkersburg-Vienna, WV",2016,451
2955,"Parkersburg-Vienna, WV",2017,414
3339,"Parkersburg-Vienna, WV",2018,395
3723,"Parkersburg-Vienna, WV",2019,384
4107,"Parkersburg-Vienna, WV",2020,420
4491,"Parkersburg-Vienna, WV",2021,407
4875,"Parkersburg-Vienna, WV",2022,412
5259,"Parkersburg-Vienna, WV",2023,410
5643,"Parkersburg-Vienna, WV",2024,411
268,"Pensacola-Ferry Pass-Brent, FL",2010,3415
652,"Pensacola-Ferry Pass-Brent, FL",2011,3523
1036,"Pensacola-Ferry Pass-Brent, FL",2012,3521
1420,"Pensacola-Ferry Pass-Brent, FL",2013,3646
1804,"Pensacola-Ferry Pass-Brent, FL",2014,3925
2188,"Pensacola-Ferry Pass-Brent, FL",2015,4165
2572,"Pensacola-Ferry Pass-Brent, FL",2016,4577
2956,"Pensacola-Ferry Pass-Brent, FL",2017,4845
3340,"Pensacola-Ferry Pass-Brent, FL",2018,5500
3724,"Pensacola-Ferry Pass-Brent, FL",2019,5494
4108,"Pensacola-Ferry Pass-Brent, FL",2020,5966
4492,"Pensacola-Ferry Pass-Brent, FL",2021,5991
4876,"Pensacola-Ferry Pass-Brent, FL",2022,6340
5260,"Pensacola-Ferry Pass-Brent, FL",2023,6381
5644,"Pensacola-Ferry Pass-Brent, FL",2024,6641
269,"Peoria, IL",2010,1756
653,"Peoria, IL",2011,1687
1037,"Peoria, IL",2012,1694
1421,"Peoria, IL",2013,1729
1805,"Peoria, IL",2014,1741
2189,"Peoria, IL",2015,1654
2573,"Peoria, IL",2016,1857
2957,"Peoria, IL",2017,1825
3341,"Peoria, IL",2018,1956
3725,"Peoria, IL",2019,1987
4109,"Peoria, IL",2020,2033
4493,"Peoria, IL",2021,2058
4877,"Peoria, IL",2022,2086
5261,"Peoria, IL",2023,2104
5645,"Peoria, IL",2024,2121
270,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2010,48715
654,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2011,50580
1038,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2012,51480
1422,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013,52739
1806,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2014,54125
2190,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2015,56241
2574,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,59107
2958,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2017,65078
3342,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2018,71517
3726,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2019,75463
4110,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020,78425
4494,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021,81397
4878,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,84369
5262,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023,87341
5646,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2024,90313
271,"Phoenix-Mesa-Chandler, AZ",2010,44896
655,"Phoenix-Mesa-Chandler, AZ",2011,44991
1039,"Phoenix-Mesa-Chandler, AZ",2012,42657
1423,"Phoenix-Mesa-Chandler, AZ",2013,43060
1807,"Phoenix-Mesa-Chandler, AZ",2014,43478
2191,"Phoenix-Mesa-Chandler, AZ",2015,44255
2575,"Phoenix-Mesa-Chandler, AZ",2016,47768
2959,"Phoenix-Mesa-Chandler, AZ",2017,52942
3343,"Phoenix-Mesa-Chandler, AZ",2018,56849
3727,"Phoenix-Mesa-Chandler, AZ",2019,59503
4111,"Phoenix-Mesa-Chandler, AZ",2020,61016
4495,"Phoenix-Mesa-Chandler, AZ",2021,62545
4879,"Phoenix-Mesa-Chandler, AZ",2022,64074
5263,"Phoenix-Mesa-Chandler, AZ",2023,65603
5647,"Phoenix-Mesa-Chandler, AZ",2024,67132
272,"Pine Bluff, AR",2010,516
656,"Pine Bluff, AR",2011,481
1040,"Pine Bluff, AR",2012,517
1424,"Pine Bluff, AR",2013,484
1808,"Pine Bluff, AR",2014,480
2192,"Pine Bluff, AR",2015,586
2576,"Pine Bluff, AR",2016,578
2960,"Pine Bluff, AR",2017,603
3344,"Pine Bluff, AR",2018,567
3728,"Pine Bluff, AR",2019,649
4112,"Pine Bluff, AR",2020,616
4496,"Pine Bluff, AR",2021,625
4880,"Pine Bluff, AR",2022,627
5264,"Pine Bluff, AR",2023,620
5648,"Pine Bluff, AR",2024,629
273,"Pittsburgh, PA",2010,11873
657,"Pittsburgh, PA",2011,12434
1041,"Pittsburgh, PA",2012,12780
1425,"Pittsburgh, PA",2013,13356
1809,"Pittsburgh, PA",2014,13481
2193,"Pittsburgh, PA",2015,13928
2577,"Pittsburgh, PA",2016,14183
2961,"Pittsburgh, PA",2017,15507
3345,"Pittsburgh, PA",2018,16040
3729,"Pittsburgh, PA",2019,16709
4113,"Pittsburgh, PA",2020,17236
4497,"Pittsburgh, PA",2021,17768
4881,"Pittsburgh, PA",2022,18299
5265,"Pittsburgh, PA",2023,18831
5649,"Pittsburgh, PA",2024,19363
274,"Pittsfield, MA",2010,713
658,"Pittsfield, MA",2011,713
1042,"Pittsfield, MA",2012,652
1426,"Pittsfield, MA",2013,719
1810,"Pittsfield, MA",2014,690
2194,"Pittsfield, MA",2015,680
2578,"Pittsfield, MA",2016,826
2962,"Pittsfield, MA",2017,1245
3346,"Pittsfield, MA",2018,1620
3730,"Pittsfield, MA",2019,1056
4114,"Pittsfield, MA",2020,394
4498,"Pittsfield, MA",2021,719
4882,"Pittsfield, MA",2022,1179
5266,"Pittsfield, MA",2023,997
5650,"Pittsfield, MA",2024,681
277,"Pocatello, ID",2010,587
661,"Pocatello, ID",2011,543
1045,"Pocatello, ID",2012,552
1429,"Pocatello, ID",2013,535
1813,"Pocatello, ID",2014,563
2197,"Pocatello, ID",2015,540
2581,"Pocatello, ID",2016,631
2965,"Pocatello, ID",2017,663
3349,"Pocatello, ID",2018,762
3733,"Pocatello, ID",2019,774
4117,"Pocatello, ID",2020,845
4501,"Pocatello, ID",2021,842
4885,"Pocatello, ID",2022,899
5269,"Pocatello, ID",2023,886
5653,"Pocatello, ID",2024,934
275,"Port St. Lucie, FL",2010,4451
659,"Port St. Lucie, FL",2011,4993
1043,"Port St. Lucie, FL",2012,4865
1427,"Port St. Lucie, FL",2013,4923
1811,"Port St. Lucie, FL",2014,5568
2195,"Port St. Lucie, FL",2015,5668
2579,"Port St. Lucie, FL",2016,5770
2963,"Port St. Lucie, FL",2017,6184
3347,"Port St. Lucie, FL",2018,6970
3731,"Port St. Lucie, FL",2019,6984
4115,"Port St. Lucie, FL",2020,6736
4499,"Port St. Lucie, FL",2021,6701
4883,"Port St. Lucie, FL",2022,6734
5267,"Port St. Lucie, FL",2023,6744
5651,"Port St. Lucie, FL",2024,6740
276,"Portland-South Portland, ME",2010,3286
660,"Portland-South Portland, ME",2011,3390
1044,"Portland-South Portland, ME",2012,3430
1428,"Portland-South Portland, ME",2013,3363
1812,"Portland-South Portland, ME",2014,3491
2196,"Portland-South Portland, ME",2015,3766
2580,"Portland-South Portland, ME",2016,3899
2964,"Portland-South Portland, ME",2017,4543
3348,"Portland-South Portland, ME",2018,6173
3732,"Portland-South Portland, ME",2019,5159
4116,"Portland-South Portland, ME",2020,5304
4500,"Portland-South Portland, ME",2021,5185
4884,"Portland-South Portland, ME",2022,5303
5268,"Portland-South Portland, ME",2023,5185
5652,"Portland-South Portland, ME",2024,5303
278,"Portland-Vancouver-Hillsboro, OR-WA",2010,19217
662,"Portland-Vancouver-Hillsboro, OR-WA",2011,18965
1046,"Portland-Vancouver-Hillsboro, OR-WA",2012,18860
1430,"Portland-Vancouver-Hillsboro, OR-WA",2013,19685
1814,"Portland-Vancouver-Hillsboro, OR-WA",2014,20075
